"id"	"label"	"description"	"x"	"y"	"cluster"	"weight<EU pub.>"	"weight<Total  link strength>"	"weight<Mur pub.>"	"weight<Spain pub.>"	"weight<Links>"
2909	2909	"<table><tr><td>Micro-level field:</td><td>2909</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of hazardous materials; chemosphere; electrochimica acta; environmental science and pollution research; separation and purification technology</td></tr><tr><td>Terms:</td><td>electrokinetic remediation; soil washing; electro osmosis; electro; electric field</td></tr></table>"	"0.2108"	"-0.4069"	4	852	59896	3	202	1408
2954	2954	"<table><tr><td>Micro-level field:</td><td>2954</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of clinical microbiology; european journal of clinical microbiology & infectious diseases; journal of microbiological methods; analytical chemistry; plos one</td></tr><tr><td>Terms:</td><td>laser desorption; matrix; maldi tof mass spectrometry; direct identification; maldi tof ms</td></tr></table>"	"-0.5893"	"-0.2402"	4	1228	91520	3	200	1800
2737	2737	"<table><tr><td>Micro-level field:</td><td>2737</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>european journal of protistology; journal of eukaryotic microbiology; acta protozoologica; zootaxa; protist</td></tr><tr><td>Terms:</td><td>ciliophora; tetrahymena; morphology; protozoa; ciliate</td></tr></table>"	"-0.4015"	"-0.2355"	4	1516	59559	3	158	1562
2060	2060	"<table><tr><td>Micro-level field:</td><td>2060</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>remote sensing; ieee international symposium on geoscience and remote sensing igarss; water; journal of hydrology; remote sensing of environment</td></tr><tr><td>Terms:</td><td>sentinel; flood mapping; aral sea; satellite altimetry; sar</td></tr></table>"	"0.329"	"0.0377"	4	1997	153893	3	154	1705
2657	2657	"<table><tr><td>Micro-level field:</td><td>2657</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>acta horticulturae; journal of experimental botany; postharvest biology and technology; frontiers in plant science; plant physiology</td></tr><tr><td>Terms:</td><td>vase life; metacaspase; chlorophyll breakdown; bax inhibitor; cut flower</td></tr></table>"	"-0.3545"	"-0.322"	4	981	136651	3	144	1662
3401	3401	"<table><tr><td>Micro-level field:</td><td>3401</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>geoheritage; acta geographica slovenica-geografski zbornik; international multidisciplinary scientific geoconference-sgem; proceedings of the geologists association; sustainability</td></tr><tr><td>Terms:</td><td>geotourism; geoheritage; geodiversity; geoconservation; italy</td></tr></table>"	"0.2793"	"0.0349"	4	621	17518	3	133	988
2652	2652	"<table><tr><td>Micro-level field:</td><td>2652</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>organic geochemistry; geochimica et cosmochimica acta; biogeosciences; marine chemistry; science of the total environment</td></tr><tr><td>Terms:</td><td>n alkane; sterol; lipid biomarker; lipid; glycerol dialkyl glycerol tetraether</td></tr></table>"	"0.153"	"-0.1217"	4	1808	147561	3	123	1571
2138	2138	"<table><tr><td>Micro-level field:</td><td>2138</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>plant journal; plant physiology; frontiers in plant science; nucleic acids research; plant cell</td></tr><tr><td>Terms:</td><td>mitochondrial genome; cytoplasmic male sterility; alternative oxidase; rna editing; fertility restoration</td></tr></table>"	"-0.3759"	"-0.311"	4	1845	195032	3	114	1647
3180	3180	"<table><tr><td>Micro-level field:</td><td>3180</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>food chemistry; journal of agricultural and food chemistry; plants-basel; journal of cereal science; advances in buckwheat research</td></tr><tr><td>Terms:</td><td>tartary buckwheat; chenopodium quinoa willd; fagopyrum esculentum; salvia hispanica l; common buckwheat</td></tr></table>"	"-0.4505"	"-0.3934"	4	526	63601	3	113	1524
3382	3382	"<table><tr><td>Micro-level field:</td><td>3382</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>applied microbiology and biotechnology; journal of agricultural and food chemistry; food chemistry; applied and environmental microbiology; molecules</td></tr><tr><td>Terms:</td><td>feruloyl esterase; ferulic acid; vanilla; isoeugenol; phenolic acid decarboxylase</td></tr></table>"	"-0.4551"	"-0.4553"	4	621	62703	3	103	1777
2789	2789	"<table><tr><td>Micro-level field:</td><td>2789</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of experimental biology; journal of comparative physiology a-neuroethology sensory neural and behavioral physiology; advances in experimental medicine and biology; journal of the acoustical society of america; plos one</td></tr><tr><td>Terms:</td><td>weakly electric fish; gymnotiformes; mormyridae; apteronotidae; artificial lateral line</td></tr></table>"	"-0.1999"	"-0.0893"	4	1235	66274	3	69	1694
3211	3211	"<table><tr><td>Micro-level field:</td><td>3211</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>crop science; journal of animal science; journal of economic entomology; toxins; fungal ecology</td></tr><tr><td>Terms:</td><td>tall fescue; perennial ryegrass; ergot alkaloid; epichloe endophyte; ergot</td></tr></table>"	"-0.3418"	"-0.2974"	4	450	37814	3	63	1269
3329	3329	"<table><tr><td>Micro-level field:</td><td>3329</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>javma-journal of the american veterinary medical association; veterinary radiology & ultrasound; veterinary surgery; journal of small animal practice; journal of veterinary internal medicine</td></tr><tr><td>Terms:</td><td>gastric dilatation volvulus; gallbladder; congenital portosystemic shunt; septic peritonitis; volvulus</td></tr></table>"	"-0.9949"	"-0.0675"	4	610	15872	3	32	975
3102	3102	"<table><tr><td>Micro-level field:</td><td>3102</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>zootaxa; proceedings of the royal society b-biological sciences; evolution; biological journal of the linnean society; animal behaviour</td></tr><tr><td>Terms:</td><td>mimicry; riodinidae; aposematism; eyespot; mullerian mimicry</td></tr></table>"	"-0.2582"	"-0.1468"	4	1027	64157	3	30	1157
3179	3179	"<table><tr><td>Micro-level field:</td><td>3179</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of food engineering; biosystems engineering; journal of food process engineering; international agrophysics; applied engineering in agriculture</td></tr><tr><td>Terms:</td><td>combine harvester; moisture dependent physical property; engineering property; compression loading; aerodynamic property</td></tr></table>"	"-0.1632"	"-0.3776"	4	232	20969	3	14	1403
3937	3937	"<table><tr><td>Micro-level field:</td><td>3937</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>veterinary surgery; journal of small animal practice; anaesthesia; javma-journal of the american veterinary medical association; journal of the american animal hospital association</td></tr><tr><td>Terms:</td><td>laryngeal paralysis; brachycephalic obstructive airway syndrome; brachycephalic dog; hiatal hernia; laryngeal function</td></tr></table>"	"-0.9839"	"0.0332"	4	214	4681	3	11	459
1	1	"<table><tr><td>Micro-level field:</td><td>1</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>lithos; acta petrologica sinica; precambrian research; ore geology reviews; journal of asian earth sciences</td></tr><tr><td>Terms:</td><td>hf isotope; zircon u pb age; petrogenesis; type granite; monazite</td></tr></table>"	"0.4128"	"-0.1207"	4	21092	779966	2	1546	2786
1233	1233	"<table><tr><td>Micro-level field:</td><td>1233</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>harmful algae; toxicon; journal of phycology; toxins; marine drugs</td></tr><tr><td>Terms:</td><td>tetrodotoxin; domoic acid; ciguatoxin; dinophyceae; shellfish</td></tr></table>"	"-0.1414"	"-0.2123"	4	3911	186012	2	996	2368
1678	1678	"<table><tr><td>Micro-level field:</td><td>1678</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>applied and environmental microbiology; international journal of food microbiology; lwt-food science and technology; journal of applied microbiology; food control</td></tr><tr><td>Terms:</td><td>bacteriocin; nisin; lantibiotic; sourdough fermentation; microcin</td></tr></table>"	"-0.49"	"-0.3413"	4	3165	215190	2	518	2050
980	980	"<table><tr><td>Micro-level field:</td><td>980</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>palaeogeography palaeoclimatology palaeoecology; journal of paleontology; palaeontology; paleontological journal; lethaia</td></tr><tr><td>Terms:</td><td>trilobita; echinodermata; onychophora; late ordovician; gotland</td></tr></table>"	"-0.0295"	"-0.1281"	4	6006	157779	2	486	1589
1868	1868	"<table><tr><td>Micro-level field:</td><td>1868</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of molluscan studies; zootaxa; journal of conchology; nautilus; zookeys</td></tr><tr><td>Terms:</td><td>gastropoda; mollusca; new species; pulmonata; description</td></tr></table>"	"-0.2166"	"-0.1462"	4	3019	92548	2	424	1489
2048	2048	"<table><tr><td>Micro-level field:</td><td>2048</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>acta horticulturae; plant disease; european journal of plant pathology; phytopathology; plant pathology</td></tr><tr><td>Terms:</td><td>fire blight; erwinia; erwinia amylovora; xanthomonas campestris; actinidiae</td></tr></table>"	"-0.3876"	"-0.3072"	4	1865	124811	2	290	1634
2400	2400	"<table><tr><td>Micro-level field:</td><td>2400</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>plant physiology; industrial crops and products; frontiers in plant science; crop science; plant journal</td></tr><tr><td>Terms:</td><td>arabidopsis; diacylglycerol acyltransferase; oil body; brassica; seed development</td></tr></table>"	"-0.3618"	"-0.339"	4	1358	150688	2	248	1757
1480	1480	"<table><tr><td>Micro-level field:</td><td>1480</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of arid environments; rangeland ecology & management; rangeland journal; african journal of range & forage science; austral ecology</td></tr><tr><td>Terms:</td><td>critical transition; regime shift; early warning signal; african savanna; shrub encroachment</td></tr></table>"	"-0.0185"	"-0.0277"	4	2312	266998	2	235	2338
1984	1984	"<table><tr><td>Micro-level field:</td><td>1984</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>polar biology; journal of insect physiology; zootaxa; antarctic science; plos one</td></tr><tr><td>Terms:</td><td>tardigrada; antifreeze protein; lepidoptera; diapause; new species</td></tr></table>"	"-0.2198"	"-0.1911"	4	2365	174910	2	219	2095
2330	2330	"<table><tr><td>Micro-level field:</td><td>2330</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>agroforestry systems; agriculture ecosystems & environment; sustainability; plos one; indian journal of agricultural sciences</td></tr><tr><td>Terms:</td><td>cacao; theobroma cacao l; agroforestry system; coffee berry borer; silvopastoral system</td></tr></table>"	"-0.1459"	"-0.0974"	4	1941	111831	2	214	1616
2019	2019	"<table><tr><td>Micro-level field:</td><td>2019</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>plos one; applied and environmental microbiology; frontiers in microbiology; scientific reports; molecular ecology</td></tr><tr><td>Terms:</td><td>wolbachia; cytoplasmic incompatibility; wolbachia infection; gut microbiota; endosymbiont</td></tr></table>"	"-0.3837"	"-0.2241"	4	2524	213812	2	193	1797
1477	1477	"<table><tr><td>Micro-level field:</td><td>1477</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>process biochemistry; applied microbiology and biotechnology; international journal of biological macromolecules; applied biochemistry and biotechnology; enzyme and microbial technology</td></tr><tr><td>Terms:</td><td>alpha amylase; alkaline protease; cyclodextrin glycosyltransferase; keratinase; tannase</td></tr></table>"	"-0.4152"	"-0.3885"	4	1702	180093	2	176	2287
1793	1793	"<table><tr><td>Micro-level field:</td><td>1793</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>proceedings of spie; ieee transactions on geoscience and remote sensing; journal of applied geophysics; ieee international symposium on geoscience and remote sensing igarss; geophysics</td></tr><tr><td>Terms:</td><td>landmine detection; ground penetrating radar; gpr; landmine; gpr data</td></tr></table>"	"0.5882"	"-0.0377"	4	1566	53871	2	172	1708
2192	2192	"<table><tr><td>Micro-level field:</td><td>2192</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of invertebrate pathology; biocontrol science and technology; biological control; egyptian journal of biological pest control; biocontrol</td></tr><tr><td>Terms:</td><td>metarhizium anisopliae; entomopathogenic fungus beauveria bassiana; hypocreales; beauveria bassiana; cordycipitaceae</td></tr></table>"	"-0.3691"	"-0.2657"	4	1114	93834	2	149	1601
2238	2238	"<table><tr><td>Micro-level field:</td><td>2238</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of economic entomology; florida entomologist; journal of applied entomology; zootaxa; entomologia experimentalis et applicata</td></tr><tr><td>Terms:</td><td>drosophila suzukii; drosophilidae; fruit fly; spotted wing drosophila; tephritidae</td></tr></table>"	"-0.2872"	"-0.1927"	4	1295	69362	2	140	1434
3132	3132	"<table><tr><td>Micro-level field:</td><td>3132</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Social sciences and humanities</td></tr><tr><td>Sources:</td><td>sustainability; ecological indicators; journal of cleaner production; sustainable development; ecological economics</td></tr><tr><td>Terms:</td><td>sustainability indicator; urban sustainability; sustainable urban development; fuzzy logic; indicator</td></tr></table>"	"0.1026"	"0.5927"	4	828	54174	2	133	1532
2263	2263	"<table><tr><td>Micro-level field:</td><td>2263</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>zootaxa; bulletin of insectology; acta horticulturae; journal of phytopathology; zookeys</td></tr><tr><td>Terms:</td><td>hemiptera; cicadellidae; new species; description; phytoplasma</td></tr></table>"	"-0.3479"	"-0.2739"	4	1646	45610	2	130	1343
887	887	"<table><tr><td>Micro-level field:</td><td>887</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of geophysical research-atmospheres; atmospheric chemistry and physics; journal of the atmospheric sciences; geophysical research letters; proceedings of spie</td></tr><tr><td>Terms:</td><td>cirrus cloud; ice nucleation; mixed phase cloud; marine stratocumulus; aerosol indirect effect</td></tr></table>"	"0.3681"	"0.0069"	4	4241	239381	2	123	1855
2868	2868	"<table><tr><td>Micro-level field:</td><td>2868</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Social sciences and humanities</td></tr><tr><td>Sources:</td><td>north american journal of fisheries management; leisure sciences; journal of leisure research; fisheries research; american fisheries society symposium</td></tr><tr><td>Terms:</td><td>leisure; serious leisure; release angling; older adult; leisure activity</td></tr></table>"	"-0.2022"	"0.427"	4	546	59535	2	105	1206
2100	2100	"<table><tr><td>Micro-level field:</td><td>2100</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>tectonophysics; quaternary international; turkish journal of earth sciences; geophysical journal international; international journal of earth sciences</td></tr><tr><td>Terms:</td><td>marmara; corinth; western anatolia; north anatolian fault; syria</td></tr></table>"	"0.4143"	"-0.1008"	4	3269	120939	2	92	1037
1399	1399	"<table><tr><td>Micro-level field:</td><td>1399</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>monthly weather review; journal of the atmospheric sciences; geophysical research letters; journal of climate; weather and forecasting</td></tr><tr><td>Terms:</td><td>tropical cyclone intensity; rapid intensification; extratropical transition; storm surge</td></tr></table>"	"0.3693"	"0.0168"	4	1033	144032	2	88	1637
3162	3162	"<table><tr><td>Micro-level field:</td><td>3162</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>applied microbiology and biotechnology; journal of agricultural and food chemistry; frontiers in microbiology; molecules; food chemistry</td></tr><tr><td>Terms:</td><td>monascus purpureus; prodigiosin; red yeast rice; serratia marcescen; monascus</td></tr></table>"	"-0.4593"	"-0.4073"	4	443	56476	2	71	1847
2850	2850	"<table><tr><td>Micro-level field:</td><td>2850</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>silicon; journal of plant nutrition; frontiers in plant science; plants-basel; plant and soil</td></tr><tr><td>Terms:</td><td>silicon; phytolith; silicon application; sugarcane; rice</td></tr></table>"	"-0.191"	"-0.3113"	4	879	93597	2	59	1490
3306	3306	"<table><tr><td>Micro-level field:</td><td>3306</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>survey review; journal of surveying engineering; journal of geodesy; geodetski vestnik; international multidisciplinary scientific geoconference-sgem</td></tr><tr><td>Terms:</td><td>variables model; intercriteria analysis; geodetic network; transformation; singular spectrum analysis</td></tr></table>"	"0.6226"	"0.2728"	4	342	14000	2	45	1323
3899	3899	"<table><tr><td>Micro-level field:</td><td>3899</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>chemosphere; environmental science & technology; science of the total environment; environment international; renewable energy</td></tr><tr><td>Terms:</td><td>siloxane; cyclic volatile methylsiloxane; decamethylcyclopentasiloxane; linear; bioaccumulation</td></tr></table>"	"0.1102"	"-0.3913"	4	218	11664	2	42	903
3126	3126	"<table><tr><td>Micro-level field:</td><td>3126</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>crop science; agronomy journal; theoretical and applied genetics; legume research; frontiers in plant science</td></tr><tr><td>Terms:</td><td>soybean seed; soybean glycine max; vegetable soybean; glycine max l merr; soybean cultivar</td></tr></table>"	"-0.3439"	"-0.3128"	4	132	59151	2	15	1088
3612	3612	"<table><tr><td>Micro-level field:</td><td>3612</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>industrial crops and products; biomass & bioenergy; revista brasileira de engenharia agricola e ambiental; pesquisa agropecuaria brasileira; revista caatinga</td></tr><tr><td>Terms:</td><td>jatropha curcas l; physic nut; ricinus communis l; euphorbiaceae; jatropha</td></tr></table>"	"-0.2974"	"-0.359"	4	198	22573	2	13	1112
552	552	"<table><tr><td>Micro-level field:</td><td>552</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of volcanology and geothermal research; bulletin of volcanology; journal of geophysical research-solid earth; geophysical research letters; earth and planetary science letters</td></tr><tr><td>Terms:</td><td>volcanic ash; etna; stromboli volcano; mount etna; tenerife</td></tr></table>"	"0.4199"	"-0.105"	4	10302	267913	1	959	2213
1544	1544	"<table><tr><td>Micro-level field:</td><td>1544</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>lichenologist; bryologist; mycotaxon; herzogia; environmental pollution</td></tr><tr><td>Terms:</td><td>ascomycota; parmeliaceae; usnic acid; lichenicolous fungi; lichen</td></tr></table>"	"-0.195"	"-0.2101"	4	4130	108395	1	874	2096
647	647	"<table><tr><td>Micro-level field:</td><td>647</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of geophysical research-atmospheres; atmospheric chemistry and physics; geophysical research letters; atmospheric measurement techniques; proceedings of spie</td></tr><tr><td>Terms:</td><td>stratosphere; tropical tropopause layer; quasi biennial oscillation; qbo; polar stratospheric cloud</td></tr></table>"	"0.3657"	"-0.0184"	4	7419	250523	1	586	2107
620	620	"<table><tr><td>Micro-level field:</td><td>620</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>weed technology; weed science; planta daninha; weed research; pest management science</td></tr><tr><td>Terms:</td><td>herbicide resistance; gene flow; glyphosate resistance; amaranthus palmeri; population</td></tr></table>"	"-0.2832"	"-0.2926"	4	3471	178654	1	568	2198
778	778	"<table><tr><td>Micro-level field:</td><td>778</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of antibiotics; journal of the american chemical society; applied microbiology and biotechnology; chembiochem; journal of natural products</td></tr><tr><td>Terms:</td><td>streptomyces coelicolor; streptomyce; antibiotic production; engineering; actinomycete</td></tr></table>"	"-0.4414"	"-0.3876"	4	4883	376217	1	564	2323
1035	1035	"<table><tr><td>Micro-level field:</td><td>1035</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>viruses-basel; frontiers in microbiology; applied and environmental microbiology; journal of virology; virology</td></tr><tr><td>Terms:</td><td>bacteriophage; characterization; isolation; phage; phage therapy</td></tr></table>"	"-0.5275"	"-0.2656"	4	4682	342371	1	526	2427
755	755	"<table><tr><td>Micro-level field:</td><td>755</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>biomass & bioenergy; journal of cleaner production; global change biology bioenergy; renewable & sustainable energy reviews; energy policy</td></tr><tr><td>Terms:</td><td>life cycle assessment; switchgrass; biofuel; biomass; miscanthus</td></tr></table>"	"0.1173"	"0.01"	4	5544	360566	1	491	2439
468	468	"<table><tr><td>Micro-level field:</td><td>468</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>landslides; engineering geology; geomorphology; natural hazards; natural hazards and earth system sciences</td></tr><tr><td>Terms:</td><td>landslide susceptibility mapping; debris flow; landslide; gis; rockfall</td></tr></table>"	"0.4536"	"-0.0093"	4	4931	262712	1	476	2526
2209	2209	"<table><tr><td>Micro-level field:</td><td>2209</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>water science and technology; bioresource technology; journal of the air & waste management association; chemosphere; atmospheric environment</td></tr><tr><td>Terms:</td><td>biofilter; biotrickling filter; hydrogen sulfide; ammonia emission; toluene</td></tr></table>"	"0.0884"	"-0.3402"	4	1664	80715	1	425	1879
1925	1925	"<table><tr><td>Micro-level field:</td><td>1925</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>science of the total environment; frontiers in microbiology; environmental pollution; journal of hazardous materials; water research</td></tr><tr><td>Terms:</td><td>antibiotic resistance gene; microbial community; args; anaerobic digestion; fate</td></tr></table>"	"-0.4709"	"-0.2669"	4	2308	321514	1	422	2346
461	461	"<table><tr><td>Micro-level field:</td><td>461</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of glaciology; cryosphere; annals of glaciology; geophysical research letters; quaternary science reviews</td></tr><tr><td>Terms:</td><td>west antarctica; glacier; greenland ice sheet; antarctic peninsula; mass balance</td></tr></table>"	"0.3356"	"-0.0005"	4	9593	327548	1	414	1981
220	220	"<table><tr><td>Micro-level field:</td><td>220</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of geophysical research-solid earth; geophysical research letters; bulletin of the seismological society of america; geophysical journal international; tectonophysics</td></tr><tr><td>Terms:</td><td>nankai trough; slow slip event; san andreas fault; tohoku oki earthquake; low frequency earthquake</td></tr></table>"	"0.4772"	"-0.0826"	4	6678	346203	1	384	2189
1287	1287	"<table><tr><td>Micro-level field:</td><td>1287</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>water resources research; groundwater; journal of hydrology; advances in water resources; journal of petroleum science and engineering</td></tr><tr><td>Terms:</td><td>history matching; ensemble kalman filter; heterogeneous medium; uncertainty quantification; hydraulic tomography</td></tr></table>"	"0.5027"	"-0.0558"	4	2693	126705	1	367	1983
1606	1606	"<table><tr><td>Micro-level field:</td><td>1606</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of mammalogy; mammalia; oikos; zoologichesky zhurnal; forest ecology and management</td></tr><tr><td>Terms:</td><td>small mammal community; sorex araneus; masting; sciurus vulgaris; common shrew</td></tr></table>"	"-0.209"	"-0.1025"	4	2561	161381	1	359	1689
705	705	"<table><tr><td>Micro-level field:</td><td>705</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>poultry science; british poultry science; animals; journal of applied poultry research; worlds poultry science journal</td></tr><tr><td>Terms:</td><td>incubation; feather pecking; hatchability; egg; embryonic development</td></tr></table>"	"-0.5765"	"-0.2454"	4	4085	207864	1	339	2653
938	938	"<table><tr><td>Micro-level field:</td><td>938</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>geomorphology; earth and planetary science letters; chinese journal of geophysics-chinese edition; geology; journal of geophysical research-earth surface</td></tr><tr><td>Terms:</td><td>cosmogenic nuclide; chinese loess plateau; erosion rate; river network; altyn tagh fault</td></tr></table>"	"0.3738"	"-0.0811"	4	4439	346509	1	274	1835
3168	3168	"<table><tr><td>Micro-level field:</td><td>3168</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>phytocoenologia; plant biosystems; applied vegetation science; biologia; journal of vegetation science</td></tr><tr><td>Terms:</td><td>syntaxonomy; middle asia; vegetation classification; elatinaceae; tajikistan</td></tr></table>"	"-0.1572"	"-0.1195"	4	1040	39367	1	254	975
2269	2269	"<table><tr><td>Micro-level field:</td><td>2269</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of the american oil chemists society; european journal of lipid science and technology; food chemistry; food research international; lwt-food science and technology</td></tr><tr><td>Terms:</td><td>oleogel; enzymatic interesterification; crystallization; lipase; palm stearin</td></tr></table>"	"-0.3822"	"-0.4337"	4	1679	83681	1	234	1826
1949	1949	"<table><tr><td>Micro-level field:</td><td>1949</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of food protection; applied and environmental microbiology; frontiers in microbiology; international journal of food microbiology; journal of clinical microbiology</td></tr><tr><td>Terms:</td><td>campylobacter coli; arcobacter butzleri; cytolethal distending toxin</td></tr></table>"	"-0.5767"	"-0.254"	4	3056	120658	1	232	1808
1366	1366	"<table><tr><td>Micro-level field:</td><td>1366</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of great lakes research; hydrobiologia; north american journal of fisheries management; transactions of the american fisheries society; canadian journal of fisheries and aquatic sciences</td></tr><tr><td>Terms:</td><td>bivalvia; unionidae; dreissena polymorpha; freshwater mussel; zebra mussel</td></tr></table>"	"-0.1818"	"-0.1237"	4	2405	171532	1	183	1595
1558	1558	"<table><tr><td>Micro-level field:</td><td>1558</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>phytotaxa; systematic botany; novon; brittonia; phytokeys</td></tr><tr><td>Terms:</td><td>asclepiadoideae; melastomataceae; eriocaulaceae; podostemaceae; apocynaceae</td></tr></table>"	"-0.2532"	"-0.1783"	4	2541	85413	1	174	1277
