"id"	"label"	"description"	"x"	"y"	"cluster"	"weight<EU pub.>"	"weight<Total  link strength>"	"weight<Mur pub.>"	"weight<Spain pub.>"	"weight<Links>"
3481	3481	"<table><tr><td>Micro-level field:</td><td>3481</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>journal of mathematical analysis and applications; proceedings of the american mathematical society; topology and its applications; journal of approximation theory; studia mathematica</td></tr><tr><td>Terms:</td><td>lineability; hypercyclic operator; universal taylor series; chaos; universality</td></tr></table>"	"1.1994"	"0.1976"	5	846	2691	1	350	247
690	690	"<table><tr><td>Micro-level field:</td><td>690</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of lightwave technology; ieee photonics technology letters; optics express; proceedings of spie; optics communications</td></tr><tr><td>Terms:</td><td>epon; wdm pon; ethernet passive optical network; ghz radio; fiber system</td></tr></table>"	"0.9856"	"-0.1282"	5	2088	75520	1	344	1609
1635	1635	"<table><tr><td>Micro-level field:</td><td>1635</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>journal of pure and applied algebra; algebraic and geometric topology; journal of algebra; topology and its applications; advances in mathematics</td></tr><tr><td>Terms:</td><td>essential dimension; topological complexity; topological hochschild homology; homotopy theory; quadratic form</td></tr></table>"	"1.2277"	"0.2043"	5	3430	17824	1	326	354
398	398	"<table><tr><td>Micro-level field:</td><td>398</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on power electronics; ieee industrial electronics society; ieee energy conversion congress and exposition; ieee transactions on industrial electronics; annual ieee applied power electronics conference and exposition (apec)</td></tr><tr><td>Terms:</td><td>multilevel inverter; z source inverter; selective harmonic elimination; photovoltaic application</td></tr></table>"	"0.8512"	"0.1823"	5	1491	135234	1	293	1570
688	688	"<table><tr><td>Micro-level field:</td><td>688</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>mechanism and machine theory; journal of mechanisms and robotics-transactions of the asme; ieee international conference on robotics and automation icra; robotica; journal of mechanical design</td></tr><tr><td>Terms:</td><td>singularity analysis; parallel manipulator; kinematic calibration; stewart platform; type synthesis</td></tr></table>"	"0.7904"	"0.1943"	5	2050	78313	1	279	1997
988	988	"<table><tr><td>Micro-level field:</td><td>988</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee access; proceedings of machine learning research; ieee internet of things journal; ieee international conference on communications</td></tr><tr><td>Terms:</td><td>federated; differential privacy; k anonymity; location privacy; utility</td></tr></table>"	"0.715"	"0.5383"	5	1223	140995	1	267	2540
1605	1605	"<table><tr><td>Micro-level field:</td><td>1605</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>journal of differential equations; journal of mathematical analysis and applications; nonlinear analysis-theory methods & applications; discrete and continuous dynamical systems; journal of mathematical physics</td></tr><tr><td>Terms:</td><td>nonlinear schrodinger equation; scattering; solitary wafe; orbital stability; ground state</td></tr></table>"	"1.1385"	"0.1061"	5	3020	42332	1	249	777
1403	1403	"<table><tr><td>Micro-level field:</td><td>1403</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; frontiers in artificial intelligence and applications; theory and practice of logic programming; journal of logic and computation; artificial intelligence</td></tr><tr><td>Terms:</td><td>abstract argumentation; argument; answer set programming; belief revision; asp</td></tr></table>"	"0.6065"	"0.6093"	5	2960	39256	1	246	1435
2694	2694	"<table><tr><td>Micro-level field:</td><td>2694</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>linear algebra and its applications; linear & multilinear algebra; applied mathematics and computation; filomat; journal of mathematical analysis and applications</td></tr><tr><td>Terms:</td><td>drazin inverse; ring; weyl; linear combination; banach space</td></tr></table>"	"1.1819"	"0.1939"	5	791	7854	1	237	634
2374	2374	"<table><tr><td>Micro-level field:</td><td>2374</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>ieee-aiaa digital avionics systems conference; journal of air transport management; transportation research part c-emerging technologies; journal of guidance control and dynamics; transportation research record</td></tr><tr><td>Terms:</td><td>ads b; sense; air traffic management; avoid; conflict resolution</td></tr></table>"	"0.6363"	"0.5063"	5	1017	34587	1	234	1557
1375	1375	"<table><tr><td>Micro-level field:</td><td>1375</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Social sciences and humanities</td></tr><tr><td>Sources:</td><td>transportation research record; transportation research part b-methodological; transportation research part c-emerging technologies; transportation research part a-policy and practice; journal of advanced transportation</td></tr><tr><td>Terms:</td><td>road pricing; congestion pricing; smart card data; day; transit network</td></tr></table>"	"0.5756"	"0.5282"	5	2002	100926	1	221	1804
1044	1044	"<table><tr><td>Micro-level field:</td><td>1044</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee conference on computer vision and pattern recognition; proceedings of spie; ieee international conference on image processing icip; international conference on pattern recognition</td></tr><tr><td>Terms:</td><td>monocular depth estimation; stereo matching; optical flow estimation; disparity estimation; depth completion</td></tr></table>"	"0.6444"	"0.4115"	5	1215	144945	1	209	2119
472	472	"<table><tr><td>Micro-level field:</td><td>472</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on power systems; ieee power and energy society general meeting pesgm; international journal of electrical power & energy systems; electric power systems research; iet generation transmission & distribution</td></tr><tr><td>Terms:</td><td>power system stabilizer; multi machine power system; pss; damping; facts device</td></tr></table>"	"0.8295"	"0.2192"	5	1387	109282	1	195	2018
652	652	"<table><tr><td>Micro-level field:</td><td>652</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>proceedings of the international conference on document analysis and recognition; lecture notes in computer science; international conference on pattern recognition; proceedings of spie; international conference on handwriting recognition</td></tr><tr><td>Terms:</td><td>recognition; text detection; document image; text; segmentation</td></tr></table>"	"0.6193"	"0.4556"	5	1088	80426	1	191	2223
928	928	"<table><tr><td>Micro-level field:</td><td>928</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on microwave theory and techniques; ieee mtt-s international microwave symposium; ieee microwave and wireless components letters; european microwave conference; asia pacific microwave conference-proceedings</td></tr><tr><td>Terms:</td><td>digital predistortion; doherty power amplifier; memory effect; efficiency enhancement; class e amplifier</td></tr></table>"	"0.9706"	"0.045"	5	1690	43691	1	191	1423
2498	2498	"<table><tr><td>Micro-level field:</td><td>2498</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>annales academiae scientiarum fennicae-mathematica; journal of mathematical analysis and applications; proceedings of the american mathematical society; siberian mathematical journal; journal of geometric analysis</td></tr><tr><td>Terms:</td><td>finite distortion; mapping; teichmuller space; gromov hyperbolicity; quasiconformal mapping</td></tr></table>"	"1.1685"	"0.1614"	5	2180	16727	1	190	538
1435	1435	"<table><tr><td>Micro-level field:</td><td>1435</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>journal of number theory; acta arithmetica; international journal of number theory; ramanujan journal; international mathematics research notices</td></tr><tr><td>Terms:</td><td>riemann zeta function; short interval; dirichlet l function; mean value; critical line</td></tr></table>"	"1.2179"	"0.2091"	5	3019	18491	1	188	655
2333	2333	"<table><tr><td>Micro-level field:</td><td>2333</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on antennas and propagation; ieee antennas and propagation society international symposium; ieee antennas and wireless propagation letters; proceedings of the european conference on antennas and propagation; iet microwaves antennas & propagation</td></tr><tr><td>Terms:</td><td>pattern synthesis; particle swarm optimization; time modulated arrays; genetic algorithm; differential evolution algorithm</td></tr></table>"	"0.9552"	"0.0801"	5	763	32504	1	182	1198
1794	1794	"<table><tr><td>Micro-level field:</td><td>1794</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>acm transactions on graphics; computer graphics forum; lecture notes in computer science; proceedings of spie; ieee conference on computer vision and pattern recognition</td></tr><tr><td>Terms:</td><td>photometric stereo; reflectance; global illumination; intrinsic image decomposition; brdf</td></tr></table>"	"0.6383"	"0.4024"	5	1527	61077	1	180	1812
1007	1007	"<table><tr><td>Micro-level field:</td><td>1007</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>vehicle system dynamics; proceedings of the institution of mechanical engineers part d-journal of automobile engineering; proceedings of the american control conference; international journal of automotive technology; ieee transactions on vehicular technology</td></tr><tr><td>Terms:</td><td>autonomous vehicle; steer; wire system; path; lane</td></tr></table>"	"0.812"	"0.2442"	5	1906	87251	1	178	1906
605	605	"<table><tr><td>Micro-level field:</td><td>605</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee vehicular technology conference proceedings; ieice transactions on communications; ieee global telecommunications conference (globecom); ieee transactions on vehicular technology; ieee wireless communications and networking conference</td></tr><tr><td>Terms:</td><td>multimedia wireless network; soft handoff; cdma cellular system; blind multiuser detection; call admission control</td></tr></table>"	"0.833"	"0.4893"	5	1625	52279	1	176	1391
2161	2161	"<table><tr><td>Micro-level field:</td><td>2161</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; acm-ieee joint conference on digital libraries jcdl; journal of the american society for information science and technology; scientometrics; communications in computer and information science</td></tr><tr><td>Terms:</td><td>crawler; pagerank; deep web; search engine optimization; pagerank computation</td></tr></table>"	"0.5345"	"0.6144"	5	720	32970	1	171	1497
1042	1042	"<table><tr><td>Micro-level field:</td><td>1042</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee international conference on robotics and automation icra; ieee international conference on intelligent robots and systems; ieee robotics and automation letters; lecture notes in computer science; ieee-ras international conference on humanoid robots</td></tr><tr><td>Terms:</td><td>human demonstration; robotic grasping; dynamic movement primitive; grasp planning; imitation</td></tr></table>"	"0.6646"	"0.3797"	5	1457	115827	1	163	1962
3341	3341	"<table><tr><td>Micro-level field:</td><td>3341</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>advances in applied probability; journal of microscopy; spatial statistics; image analysis & stereology; scandinavian journal of statistics</td></tr><tr><td>Terms:</td><td>stereology; spatial point process; neuron; rat; boolean model</td></tr></table>"	"-0.3223"	"0.093"	5	1138	27813	1	163	1945
2449	2449	"<table><tr><td>Micro-level field:</td><td>2449</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>ieee transactions on industrial electronics; ieee industrial electronics society; ieee transactions on power electronics; international conference on electrical machines and systems icems; ieee energy conversion congress and exposition</td></tr><tr><td>Terms:</td><td>phase pmsm; multiphase induction machine; open phase fault; phase drife; open circuit fault diagnosis</td></tr></table>"	"0.8511"	"0.1829"	5	759	50307	1	159	1013
706	706	"<table><tr><td>Micro-level field:</td><td>706</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; physica a-statistical mechanics and its applications; ieee access; aaai conference on artificial intelligence; physical review e</td></tr><tr><td>Terms:</td><td>community detection; link prediction; stochastic block model; graph classification; network embedding</td></tr></table>"	"0.5838"	"0.5232"	5	1568	264817	1	156	2978
2078	2078	"<table><tr><td>Micro-level field:</td><td>2078</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on intelligent transportation systems; ieee international conference on intelligent transportation systems-itsc; transportation research record; transportation research part b-methodological; transportation research part c-emerging technologies</td></tr><tr><td>Terms:</td><td>train; high speed train; simulation; optimization; urban rail transit</td></tr></table>"	"0.7279"	"0.3911"	5	1102	43961	1	154	1544
190	190	"<table><tr><td>Micro-level field:</td><td>190</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>ieee transactions on magnetics; international conference on electrical machines and systems icems; ieee transactions on industry applications; ieee energy conversion congress and exposition; ieee transactions on industrial electronics</td></tr><tr><td>Terms:</td><td>permanent magnet machine; synchronous reluctance motor; ipmsm; interior permanent magnet synchronous motor; induction motor</td></tr></table>"	"0.8517"	"0.1693"	5	4152	104975	1	152	2078
3404	3404	"<table><tr><td>Micro-level field:</td><td>3404</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee international symposium on broadband multimedia systems and broadcasting; ieee transactions on broadcasting; ieee transactions on consumer electronics; ieee vehicular technology conference proceedings; international conference on consumer electronics</td></tr><tr><td>Terms:</td><td>atsc; ldm; channel repeater; layered division; atsc terrestrial dtv system</td></tr></table>"	"0.8409"	"0.4912"	5	279	7926	1	138	626
1395	1395	"<table><tr><td>Micro-level field:</td><td>1395</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; communications in computer and information science; ieee access; advances in intelligent systems and computing; aaai conference on artificial intelligence</td></tr><tr><td>Terms:</td><td>topic models; latent dirichlet allocation; latent semantic analysis; lda; topic detection</td></tr></table>"	"0.5175"	"0.6001"	5	794	120347	1	130	2383
500	500	"<table><tr><td>Micro-level field:</td><td>500</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on communications; ieee communications letters; ieee transactions on information theory; ieee vehicular technology conference proceedings; ieee international symposium on information theory</td></tr><tr><td>Terms:</td><td>low density parity check code; ldpc decoder; binary ldpc codes; turbo decoder; girth</td></tr></table>"	"0.8423"	"0.4774"	5	1955	69090	1	122	1633
1370	1370	"<table><tr><td>Micro-level field:</td><td>1370</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee international conference on robotics and automation icra; ieee industrial electronics society; ieee international conference on intelligent robots and systems; lecture notes in computer science; ieee international conference on systems man and cybernetics conference proceedings</td></tr><tr><td>Terms:</td><td>bilateral teleoperation; time delay; teleoperation system; haptic rendering; transparency</td></tr></table>"	"0.7002"	"0.3184"	5	895	81084	1	121	1758
2830	2830	"<table><tr><td>Micro-level field:</td><td>2830</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; communications in computer and information science; ieee international conference on data engineering; data & knowledge engineering; lecture notes in business information processing</td></tr><tr><td>Terms:</td><td>data warehouse; olap; data cube; etl process; view selection</td></tr></table>"	"0.6004"	"0.6201"	5	545	16692	1	121	1162
1810	1810	"<table><tr><td>Micro-level field:</td><td>1810</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee international conference on data engineering; ieee transactions on knowledge and data engineering; vldb journal; information systems</td></tr><tr><td>Terms:</td><td>object; road network; location; uncertain data; spatial database</td></tr></table>"	"0.6557"	"0.562"	5	840	43308	1	120	1575
2557	2557	"<table><tr><td>Micro-level field:</td><td>2557</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>international journal of production research; computers & industrial engineering; european journal of operational research; international journal of advanced manufacturing technology; international journal of production economics</td></tr><tr><td>Terms:</td><td>mixed model assembly line; assembly line balancing problem; kanban; finite buffer; balancing</td></tr></table>"	"0.6202"	"0.5334"	5	984	36188	1	120	1278
1124	1124	"<table><tr><td>Micro-level field:</td><td>1124</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>proceedings of spie; ieee international conference on image processing icip; lecture notes in computer science; ieee transactions on image processing; ieee access</td></tr><tr><td>Terms:</td><td>low light image enhancement; retinex; single image dehazing; dark channel; high dynamic range</td></tr></table>"	"0.6518"	"0.4041"	5	777	113503	1	117	2269
1089	1089	"<table><tr><td>Micro-level field:</td><td>1089</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee access; ieee transactions on wireless communications; ieee international conference on communications; ieee global communications conference; ieee transactions on vehicular technology</td></tr><tr><td>Terms:</td><td>rf energy harvesting; swipt; wireless rechargeable sensor network; wireless powered communication network; wireless information</td></tr></table>"	"0.8345"	"0.4748"	5	1251	128666	1	115	1973
2675	2675	"<table><tr><td>Micro-level field:</td><td>2675</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on electromagnetic compatibility; ieee international symposium on electromagnetic compatibility; ieee transactions on antennas and propagation; proceedings of the european conference on antennas and propagation; ieee antennas and propagation society international symposium</td></tr><tr><td>Terms:</td><td>near field measurement; near field; gtem cell; far field transformation; cispr</td></tr></table>"	"0.9684"	"0.0056"	5	779	11926	1	114	926
292	292	"<table><tr><td>Micro-level field:</td><td>292</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>international conference on acoustics speech and signal processing icassp; proceedings of spie; ieee transactions on signal processing; ieee transactions on information theory; lecture notes in computer science</td></tr><tr><td>Terms:</td><td>compressive sensing; sensing; compressed; variable selection; sparse recovery</td></tr></table>"	"0.7401"	"0.3778"	5	2483	374113	1	112	3280
1104	1104	"<table><tr><td>Micro-level field:</td><td>1104</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on power delivery; electric power systems research; international journal of electrical power & energy systems; iet generation transmission & distribution; ieee power and energy society general meeting pesgm</td></tr><tr><td>Terms:</td><td>fault location; islanding detection; distance relay; wave; high impedance fault detection</td></tr></table>"	"0.8316"	"0.2043"	5	795	62674	1	110	1646
1339	1339	"<table><tr><td>Micro-level field:</td><td>1339</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee conference on computer vision and pattern recognition; ieee international conference on automatic face and gesture recognition and workshops; ieee international conference on image processing icip; international conference on pattern recognition</td></tr><tr><td>Terms:</td><td>emotion recognition; facial expression; facial animation; face alignment; head pose estimation</td></tr></table>"	"0.6091"	"0.4515"	5	986	131185	1	103	2279
1545	1545	"<table><tr><td>Micro-level field:</td><td>1545</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>multimedia tools and applications; proceedings of spie; optics communications; ieee access; optics and lasers in engineering</td></tr><tr><td>Terms:</td><td>image encryption algorithm; optical image encryption; s box; double random phase; chaos</td></tr></table>"	"0.7868"	"0.4247"	5	534	67575	1	101	1837
2267	2267	"<table><tr><td>Micro-level field:</td><td>2267</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; expert systems with applications; communications in computer and information science; advances in intelligent systems and computing; information processing & management</td></tr><tr><td>Terms:</td><td>spam; text categorization; spam detection; spam email; email classification</td></tr></table>"	"0.5317"	"0.5958"	5	419	46298	1	100	1834
3319	3319	"<table><tr><td>Micro-level field:</td><td>3319</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>journal of algebra and its applications; discrete mathematics; discrete applied mathematics; communications in algebra; ars combinatoria</td></tr><tr><td>Terms:</td><td>metric dimension; divisor graph; commutative ring; code; ring</td></tr></table>"	"1.0112"	"0.4335"	5	410	4383	1	100	384
2437	2437	"<table><tr><td>Micro-level field:</td><td>2437</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; european journal of operational research; annals of operations research; computers & operations research; journal of the operational research society</td></tr><tr><td>Terms:</td><td>set covering problem; generalized assignment problem; examination timetabling problem; graph coloring; course timetabling</td></tr></table>"	"0.6364"	"0.5261"	5	1274	38250	1	99	1345
2761	2761	"<table><tr><td>Micro-level field:</td><td>2761</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>international journal of bifurcation and chaos; nonlinear dynamics; chaos solitons & fractals; journal of sound and vibration; acta physica sinica</td></tr><tr><td>Terms:</td><td>buck converter; border collision bifurcation; dry friction; impact oscillator; vibro impact system</td></tr></table>"	"0.8865"	"0.128"	5	834	29512	1	97	1200
2553	2553	"<table><tr><td>Micro-level field:</td><td>2553</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>proceedings of spie; ieee transactions on antennas and propagation; ieee antennas and propagation society international symposium; ieee transactions on applied superconductivity; proceedings of the european conference on antennas and propagation</td></tr><tr><td>Terms:</td><td>reflector antenna; alma band; hot electron bolometer mixer; ghz; sis mixer</td></tr></table>"	"1.0854"	"-0.1923"	5	754	21298	1	97	840
3118	3118	"<table><tr><td>Micro-level field:</td><td>3118</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee conference on decision and control; systems & control letters; international journal of control; ifac papersonline; linear algebra and its applications</td></tr><tr><td>Terms:</td><td>convolutional code; behavioral approach; flatness; derivative free nonlinear kalman filter; multidimensional system</td></tr></table>"	"0.88"	"0.2401"	5	787	10586	1	95	749
1561	1561	"<table><tr><td>Micro-level field:</td><td>1561</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>international conference on acoustics speech and signal processing icassp; ieee transactions on signal processing; signal processing; ieee signal processing letters; applied acoustics</td></tr><tr><td>Terms:</td><td>active noise control; acoustic echo cancellation; affine projection algorithm; lms algorithm; sparse system identification</td></tr></table>"	"0.7986"	"0.3684"	5	864	42785	1	89	1519
2235	2235	"<table><tr><td>Micro-level field:</td><td>2235</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee international conference on communications; ieee infocom; ad hoc networks; ieee transactions on mobile computing</td></tr><tr><td>Terms:</td><td>delay tolerant network; opportunistic network; dtn; mobile social network</td></tr></table>"	"0.7787"	"0.5316"	5	599	49555	1	85	1544
2037	2037	"<table><tr><td>Micro-level field:</td><td>2037</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; proceedings of machine learning research; advances in neural information processing systems; journal of machine learning research; aaai conference on artificial intelligence</td></tr><tr><td>Terms:</td><td>noisy label; label noise; co training; active learning; empirical risk minimization</td></tr></table>"	"0.6268"	"0.4572"	5	895	103093	1	82	2165
2083	2083	"<table><tr><td>Micro-level field:</td><td>2083</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee transactions on computers; ieice transactions on fundamentals of electronics communications and computer sciences; ieee international symposium on circuits and systems; ieee transactions on very large scale integration (vlsi) systems</td></tr><tr><td>Terms:</td><td>residue number system; finite field; elliptic curve cryptography; elliptic curf; scalar multiplication</td></tr></table>"	"0.7963"	"0.5247"	5	934	22221	1	81	935
3444	3444	"<table><tr><td>Micro-level field:</td><td>3444</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>light & engineering; lecture notes in computer science; energies; sustainability; lighting research & technology</td></tr><tr><td>Terms:</td><td>road lighting; street; road tunnel; public lighting; smart lighting system</td></tr></table>"	"0.6416"	"0.3223"	5	290	14973	1	81	1241
2338	2338	"<table><tr><td>Micro-level field:</td><td>2338</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; lecture notes in business information processing; ieee international enterprise distributed object computing conference workshops-edocw; communications in computer and information science; proceedings of the annual hawaii international conference on system sciences</td></tr><tr><td>Terms:</td><td>design science research; enterprise architecture; archimate; maturity model; itil</td></tr></table>"	"0.444"	"0.6975"	5	683	48312	1	78	1496
2390	2390	"<table><tr><td>Micro-level field:</td><td>2390</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Social sciences and humanities</td></tr><tr><td>Sources:</td><td>transportation research record; transportation research part c-emerging technologies; sustainability; transportation research part a-policy and practice; ieee international conference on intelligent transportation systems-itsc</td></tr><tr><td>Terms:</td><td>autonomous vehicle; carsharing; demand system; maas; acceptance</td></tr></table>"	"0.4555"	"0.5922"	5	1232	82488	1	74	1693
2036	2036	"<table><tr><td>Micro-level field:</td><td>2036</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee access; ieee internet of things journal; ieee transactions on mobile computing; ieee global communications conference</td></tr><tr><td>Terms:</td><td>mobile crowdsensing; crowd; crowdsourcing; incentive mechanism; framework</td></tr></table>"	"0.6042"	"0.5799"	5	618	92082	1	73	2184
2886	2886	"<table><tr><td>Micro-level field:</td><td>2886</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>linear algebra and its applications; applied mathematics and computation; advances in applied clifford algebras; linear & multilinear algebra; computers & mathematics with applications</td></tr><tr><td>Terms:</td><td>quaternion matrix equation; receptance; inverse eigenvalue problem; squares solution; quaternion</td></tr></table>"	"1.0621"	"0.1521"	5	488	17753	1	72	913
2546	2546	"<table><tr><td>Micro-level field:</td><td>2546</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>proceedings of spie; ieee international conference on image processing icip; lecture notes in computer science; applied optics; optics express</td></tr><tr><td>Terms:</td><td>plenoptic camera; wavefront coding; depth estimation; defocus; light field camera</td></tr></table>"	"0.6617"	"0.3713"	5	474	42060	1	71	1552
2869	2869	"<table><tr><td>Micro-level field:</td><td>2869</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; multimedia tools and applications; proceedings of spie; ieee transactions on consumer electronics; ieee transactions on multimedia</td></tr><tr><td>Terms:</td><td>multimedia presentation; mpeg; demand system; video server; smil</td></tr></table>"	"0.7643"	"0.5616"	5	333	9313	1	66	875
2428	2428	"<table><tr><td>Micro-level field:</td><td>2428</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; international journal of human-computer interaction; international journal of human-computer studies; advances in intelligent systems and computing; proceedings of the 2017 acm sigchi conference on human factors in computing systems (chi'17)</td></tr><tr><td>Terms:</td><td>text entry; fitts law; smartwatch; mouse; keyboard</td></tr></table>"	"0.3435"	"0.6111"	5	447	37590	1	65	1524
3415	3415	"<table><tr><td>Micro-level field:</td><td>3415</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ars combinatoria; discrete mathematics; utilitas mathematica; discrete applied mathematics; graphs and combinatorics</td></tr><tr><td>Terms:</td><td>neighbor sum; antimagic labeling; firefighter problem; total edge irregularity strength; gracefulness</td></tr></table>"	"0.9858"	"0.4538"	5	224	2018	1	60	351
1451	1451	"<table><tr><td>Micro-level field:</td><td>1451</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee conference on decision and control; automatica; proceedings of the american control conference; ifac papersonline; ieee transactions on automatic control</td></tr><tr><td>Terms:</td><td>recursive identification; wiener system; auxiliary model; hammerstein system; squares algorithm</td></tr></table>"	"0.8395"	"0.239"	5	1834	82590	1	59	1986
